Status,Date,Start_Time,End_Time,Duration,Alert,Reason,Issue,Comment,id,equipment_name,created_at
INACTIVE,2025-09-20,23:12:07,23:13:43,2,No,-,-,-,54007195-7aeb-4ff0-8da2-30679d3f3042,IMA E06,2025-10-01 03:24:30.866611+00
INACTIVE,2025-09-25,01:56:26,02:15:01,19,Yes,Admin,143 TEA BREAK,-,54aec634-06b9-42ba-87ec-04cd3142d26c,IMA E06,2025-10-01 03:24:32.188922+00
INACTIVE,2025-09-20,03:03:56,03:04:59,1,No,-,-,-,54af731a-8bad-466e-b977-48460995902b,IMA E06,2025-10-01 03:24:30.437349+00
INACTIVE,2025-09-20,22:32:36,22:34:05,1,No,-,-,-,54bb6a27-a314-4801-9af4-e37cd88470f9,IMA E06,2025-10-01 03:24:30.866611+00
ACTIVE,2025-09-29,10:22:35,10:31:35,9,No,-,-,-,54d830a2-d831-4c94-abd8-6ca41d7a4c74,IMA E06,2025-10-01 03:24:33.928006+00
INACTIVE,2025-09-18,22:08:18,22:15:53,8,No,-,-,-,54e63adc-7faf-4575-8412-fed0d51699ea,IMA E06,2025-10-01 03:24:30.005057+00
ACTIVE,2025-09-22,16:54:13,16:55:13,1,No,-,-,-,54fd6194-cc06-44dd-87be-fdcae0ee07f9,IMA T19,2025-10-01 03:24:25.118773+00
ACTIVE,2025-09-23,12:15:34,12:33:04,18,No,-,-,-,55110259-05a9-4079-9af6-a031d6d8bbb0,IMA E06,2025-10-01 03:24:31.74892+00
INACTIVE,2025-09-25,10:04:05,10:05:40,2,Yes,Mechanical General,352 Knot in thread,-,55689551-74ad-472f-92f5-0225c01e0952,IMA E06,2025-10-01 03:24:32.624437+00
INACTIVE,2025-09-30,06:16:25,06:18:30,2,Yes,Mechanical General,103 Start up,-,556c142c-6dea-4d07-931d-c0dc0a919a65,IMA T19,2025-10-01 03:24:28.198188+00
ACTIVE,2025-09-29,17:30:42,17:32:42,2,No,-,-,-,55ad857b-3d73-47d3-a807-e6568cdb64b9,IMA E06,2025-10-01 03:24:34.339012+00
ACTIVE,2025-09-15,21:06:51,21:10:51,4,No,-,-,-,55c700d8-1f34-48bc-8159-ee15a62cd9d3,IMA T19,2025-10-01 03:24:22.074365+00
ACTIVE,2025-09-22,22:36:33,22:45:33,9,No,-,-,-,55dc98b1-3572-42ea-890e-667140940ab2,IMA T19,2025-10-01 03:24:25.118773+00
INACTIVE,2025-09-23,08:57:37,09:02:42,5,No,-,-,-,55fb6398-59aa-4a19-a60d-9540fa09a487,IMA E06,2025-10-01 03:24:31.310218+00
ACTIVE,2025-09-15,21:39:55,21:42:25,2,No,-,-,-,56054ee2-7e66-4d80-a473-e9bf17d75ce4,IMA T19,2025-10-01 03:24:22.074365+00
INACTIVE,2025-09-20,23:13:56,23:14:58,1,No,-,-,-,564d4500-7755-4719-89d6-9712f01e5d3c,IMA E06,2025-10-01 03:24:30.866611+00
ACTIVE,2025-09-23,14:13:07,14:26:37,14,No,-,-,-,565477b7-8e11-4c41-a68e-af357b2fb170,IMA T19,2025-10-01 03:24:25.640136+00
ACTIVE,2025-09-20,06:01:26,06:05:26,4,No,-,-,-,566b77ce-c028-4839-bdfb-55c7662ccea4,IMA E06,2025-10-01 03:24:30.437349+00
ACTIVE,2025-09-16,12:32:48,13:19:18,46,No,-,-,-,56c2cb6d-3422-4775-a1d6-2bbd7198fb40,IMA E06,2025-10-01 03:24:29.128339+00
ACTIVE,2025-09-25,21:39:06,22:35:06,56,No,-,-,-,56e39745-16bd-4b2e-b029-cf171a119d34,IMA T19,2025-10-01 03:24:26.172856+00
INACTIVE,2025-09-26,20:07:25,20:08:34,1,No,-,-,-,5709cd70-2e72-4a2c-ac90-fbdfe1253f27,IMA E06,2025-10-01 03:24:33.059588+00
ACTIVE,2025-09-24,22:25:33,23:21:33,56,No,-,-,-,57316df3-89d9-44aa-9566-70d0c5b82a02,IMA E06,2025-10-01 03:24:32.188922+00
ACTIVE,2025-09-15,07:14:40,07:18:10,4,No,-,-,-,5738ff5b-e722-42ad-990e-cf1bd340cf94,IMA E06,2025-10-01 03:24:28.642092+00
INACTIVE,2025-09-22,18:41:03,18:42:08,1,No,-,-,-,573946e2-5a00-4591-9fbe-f110ccffa998,IMA E06,2025-10-01 03:24:31.310218+00
ACTIVE,2025-09-29,06:46:56,06:48:56,2,No,-,-,-,575124a2-21b3-42ca-a96f-142be3ae293a,IMA T19,2025-10-01 03:24:27.585911+00
INACTIVE,2025-09-17,10:39:59,10:43:49,4,No,-,-,-,576b571f-2860-4ab1-ae73-683c72e15b58,IMA T19,2025-10-01 03:24:22.877579+00
INACTIVE,2025-09-15,06:12:13,06:17:06,5,No,-,-,-,57baed22-efb4-40cc-aeac-3057e0feab5e,IMA T19,2025-10-01 03:24:22.074365+00
INACTIVE,2025-09-17,16:53:12,16:54:47,2,No,-,-,-,57e49d9b-64fc-486e-919c-949c5fd697c5,IMA T19,2025-10-01 03:24:22.877579+00
ACTIVE,2025-09-22,12:29:17,12:45:17,16,No,-,-,-,57fb73e5-854a-4f66-b029-480937c89e33,IMA E06,2025-10-01 03:24:31.310218+00
INACTIVE,2025-09-16,06:15:58,06:16:58,1,No,-,-,-,58165776-acd0-42ac-a97a-ac796cc745bc,IMA T19,2025-10-01 03:24:22.074365+00
INACTIVE,2025-09-18,10:10:21,10:20:25,10,No,-,-,-,58330986-ff3e-41d9-bb88-e72e909358bb,IMA T19,2025-10-01 03:24:23.397716+00
INACTIVE,2025-09-27,19:08:40,19:12:59,4,Yes,Packaging / Material Issues,332 Pin hole in Tea bag,-,5851758c-00d7-4f14-ad29-0fa042946ffe,IMA E06,2025-10-01 03:24:33.48849+00
INACTIVE,2025-09-17,22:53:10,22:54:10,1,No,-,-,-,586aabd3-6180-466a-9b69-f92e19009204,IMA E06,2025-10-01 03:24:29.576452+00
ACTIVE,2025-09-30,09:57:58,10:09:28,12,No,-,-,-,58c6c047-71c3-4267-9766-8c7411aeede6,IMA T19,2025-10-01 03:24:28.198188+00
INACTIVE,2025-09-15,21:47:04,21:49:39,3,No,-,-,-,58d90dd4-ba31-44e1-aaaa-c4004b33e0f3,IMA E06,2025-10-01 03:24:28.642092+00
INACTIVE,2025-09-18,18:27:13,18:31:18,4,No,-,-,-,58fdae32-08b8-4a3b-bb51-1eb3094fd483,IMA E06,2025-10-01 03:24:30.005057+00
INACTIVE,2025-09-24,09:45:25,10:21:30,36,No,-,-,-,592d3c76-485a-4fcd-9b76-2e9622a204ef,IMA E06,2025-10-01 03:24:32.188922+00
ACTIVE,2025-09-20,07:01:56,08:13:26,72,No,-,-,-,593def97-6400-43f5-aad2-e7727408b6a8,IMA E06,2025-10-01 03:24:30.437349+00
INACTIVE,2025-09-27,17:18:23,17:19:25,1,No,-,-,-,5947c8a5-d574-4a87-893f-10be8bedbd40,IMA T19,2025-10-01 03:24:26.969994+00
ACTIVE,2025-09-15,07:32:54,07:48:54,16,No,-,-,-,594a62bf-552a-45cf-a76b-23777bf2a45b,IMA T19,2025-10-01 03:24:22.074365+00
ACTIVE,2025-09-25,20:15:31,20:17:31,2,No,-,-,-,595072f4-d7ff-403c-a236-4cd36e2b92b5,IMA E06,2025-10-01 03:24:32.624437+00
INACTIVE,2025-09-29,07:12:38,07:20:13,8,No,-,-,-,5965e504-e091-49ae-aac7-0960b9b0aa5e,IMA T19,2025-10-01 03:24:27.585911+00
INACTIVE,2025-09-19,04:51:16,04:52:16,1,No,-,-,-,59adf00b-939f-43ba-9ce8-8926a5e493ab,IMA E06,2025-10-01 03:24:30.005057+00
ACTIVE,2025-09-16,06:06:22,06:12:22,6,No,-,-,-,59c67813-6800-4ec8-9950-ce2fbccd8579,IMA T19,2025-10-01 03:24:22.074365+00
INACTIVE,2025-09-18,15:10:28,15:11:28,1,No,-,-,-,59d0b8e6-ba30-4dbd-bf06-810631774a12,IMA T19,2025-10-01 03:24:23.397716+00
INACTIVE,2025-09-23,05:09:48,05:10:53,1,No,-,-,-,59e2e08f-ec00-489b-8b63-ed65fe15425e,IMA E06,2025-10-01 03:24:31.310218+00
ACTIVE,2025-09-22,16:58:16,16:59:16,1,No,-,-,-,59f53f03-b6f0-4b41-b77d-611eb907333d,IMA T19,2025-10-01 03:24:25.118773+00
ACTIVE,2025-09-17,16:22:36,16:52:06,30,No,-,-,-,5a1055c0-8eac-490c-9201-248a51e9b220,IMA E06,2025-10-01 03:24:29.576452+00
INACTIVE,2025-09-27,17:10:47,17:49:56,39,No,-,-,-,5a1686e8-ede5-4fee-ba3a-9f33f3a737d0,IMA E06,2025-10-01 03:24:33.48849+00
INACTIVE,2025-09-24,03:02:38,03:03:42,1,No,-,-,-,5a42e7e8-aefd-4d9c-a48a-baa4f6ab9cc6,IMA E06,2025-10-01 03:24:31.74892+00
ACTIVE,2025-09-22,12:45:57,12:48:27,2,No,-,-,-,5a4bf3b0-ec4d-4654-872f-ab07ccca88be,IMA E06,2025-10-01 03:24:31.310218+00
INACTIVE,2025-09-20,00:20:07,00:21:09,1,No,-,-,-,5a4e7e9a-6b89-4f52-8cbc-630328b50916,IMA E06,2025-10-01 03:24:30.437349+00
INACTIVE,2025-09-22,17:17:33,17:18:38,1,No,-,-,-,5a61bdd1-2ef7-44b4-8324-efadde7cef98,IMA T19,2025-10-01 03:24:25.118773+00
INACTIVE,2025-09-29,09:57:30,09:58:35,1,No,-,-,-,5a8baa10-34ea-4a59-92ea-737f5aa367d1,IMA E06,2025-10-01 03:24:33.928006+00
INACTIVE,2025-09-19,18:21:53,18:22:57,1,No,-,-,-,5a9ec1c4-17f5-494d-8973-fd5a49e20abb,IMA E06,2025-10-01 03:24:30.437349+00
INACTIVE,2025-09-17,22:49:18,22:50:48,2,No,-,-,-,5aa6f013-dd88-4261-bb02-3745c58e0241,IMA E06,2025-10-01 03:24:29.576452+00
ACTIVE,2025-09-30,09:00:02,09:08:02,8,No,-,-,-,5ac641ce-5f8d-486d-ace0-3552f80e89b8,IMA T19,2025-10-01 03:24:28.198188+00
INACTIVE,2025-09-20,16:52:28,16:53:29,1,No,-,-,-,5adc5b56-8c4d-44a2-b5da-6845d8a02251,IMA E06,2025-10-01 03:24:30.866611+00
ACTIVE,2025-09-15,06:37:26,06:39:26,2,No,-,-,-,5af89640-2283-40c4-9b3a-97ad57bcf9f4,IMA E06,2025-10-01 03:24:28.642092+00
ACTIVE,2025-09-29,08:09:11,08:13:41,4,No,-,-,-,5afc23c3-2b42-4b30-8297-a2bef3869569,IMA T19,2025-10-01 03:24:27.585911+00
ACTIVE,2025-09-27,07:00:59,07:32:59,32,No,-,-,-,5b8a8e06-d5f5-4494-ab4c-5c736dceb4af,IMA T19,2025-10-01 03:24:26.969994+00
INACTIVE,2025-09-29,13:33:32,13:34:37,1,No,-,-,-,5bb8b3e4-21b8-4ca8-b014-6d8d4fec46ab,IMA E06,2025-10-01 03:24:33.928006+00
ACTIVE,2025-09-19,17:51:40,17:54:40,3,No,-,-,-,5c007302-68fb-4713-8ac3-0d7ce195f0b3,IMA E06,2025-10-01 03:24:30.437349+00
INACTIVE,2025-09-29,13:26:14,13:27:39,1,No,-,-,-,5c18c951-00c9-443b-94b5-9c66481f0926,IMA E06,2025-10-01 03:24:33.928006+00
INACTIVE,2025-09-27,09:06:33,09:09:07,3,Yes,Packaging / Material Issues,406 Box not pick up,-,5c1f44bd-7f39-4120-80ab-4379eba94ae9,IMA E06,2025-10-01 03:24:33.48849+00
INACTIVE,2025-09-25,09:41:39,09:43:24,2,Yes,Material Shortage,304 No envelope,-,5c37b2d5-da62-4c7a-8467-c1b63dd37e79,IMA E06,2025-10-01 03:24:32.624437+00
ACTIVE,2025-09-19,12:13:08,12:19:38,6,No,-,-,-,5c40e0ad-0d70-44df-b9cd-464813484557,IMA T19,2025-10-01 03:24:23.908734+00
INACTIVE,2025-09-29,13:36:20,13:37:49,1,Yes,-,-,-,5c5ed173-6c70-49da-a782-f272257c2f39,IMA E06,2025-10-01 03:24:34.339012+00
ACTIVE,2025-09-23,21:06:59,21:20:29,14,No,-,-,-,5c735785-e9d7-45af-bf37-22b5f0d4a1a1,IMA T19,2025-10-01 03:24:25.640136+00
ACTIVE,2025-09-17,20:08:25,20:23:25,15,No,-,-,-,5c93bc7c-1a9f-4b00-bbf9-064d43d1ac17,IMA E06,2025-10-01 03:24:29.576452+00
ACTIVE,2025-09-19,19:43:08,19:57:08,14,No,-,-,-,5d03fdd3-0bea-4d56-9fd3-8a776374dfbe,IMA E06,2025-10-01 03:24:30.437349+00
ACTIVE,2025-09-16,12:12:05,12:13:05,1,No,-,-,-,5d0dc9a9-5f33-4537-8142-199ecad074f0,IMA T19,2025-10-01 03:24:22.074365+00
INACTIVE,2025-09-18,14:55:48,14:59:23,4,No,-,-,-,5d2e530e-874c-41ed-958c-4052d54ce310,IMA E06,2025-10-01 03:24:30.005057+00
ACTIVE,2025-09-23,22:27:29,22:30:59,4,No,-,-,-,5d321f3d-bbb5-4206-a45e-a9d20a711465,IMA E06,2025-10-01 03:24:31.74892+00
ACTIVE,2025-09-15,22:32:41,22:35:41,3,No,-,-,-,5d9603ed-1a91-4853-a93b-12d9b0415f42,IMA T19,2025-10-01 03:24:22.074365+00
INACTIVE,2025-09-29,05:40:38,06:13:36,33,No,-,-,-,5d9abe84-c90e-4958-9fb2-cfdb0aa4d150,IMA E06,2025-10-01 03:24:33.928006+00
ACTIVE,2025-09-24,01:16:37,01:20:07,4,No,-,-,-,5d9ee22a-ce67-4dcb-8049-66617301f5f1,IMA E06,2025-10-01 03:24:31.74892+00
ACTIVE,2025-09-18,16:15:35,16:29:05,14,No,-,-,-,5da16553-70ee-41d6-86fe-a3a17bb79c0b,IMA T19,2025-10-01 03:24:23.397716+00
ACTIVE,2025-09-24,09:38:00,09:44:00,6,No,-,-,-,5dbdc565-dd65-45d9-b4c3-3bfad62056ae,IMA T19,2025-10-01 03:24:25.640136+00
INACTIVE,2025-09-19,14:57:33,14:58:34,1,No,-,-,-,5dc2efac-21b9-40e1-9b7f-e2057306e6cb,IMA T19,2025-10-01 03:24:23.908734+00
INACTIVE,2025-09-17,16:42:02,16:47:06,5,No,-,-,-,5dd887cd-f12d-4691-8496-38f3ee52ed0a,IMA T19,2025-10-01 03:24:22.877579+00
INACTIVE,2025-09-29,07:08:10,07:22:14,14,Yes,-,-,overflow tag cut,5de642e2-c12b-4818-afce-005c96cf0960,IMA E06,2025-10-01 03:24:33.928006+00
ACTIVE,2025-09-15,14:50:26,14:54:26,4,No,-,-,-,5e277565-65ed-404f-bf5f-3ceed8e36fac,IMA E06,2025-10-01 03:24:28.642092+00
INACTIVE,2025-09-19,00:15:07,00:17:10,2,No,-,-,-,5e36774c-764e-45ff-b39d-1e820e3e772b,IMA E06,2025-10-01 03:24:30.005057+00
INACTIVE,2025-09-29,09:59:58,10:01:04,1,Yes,-,-,-,5e46187c-6ac8-4ed9-979d-34958a7cc554,IMA E06,2025-10-01 03:24:33.928006+00
ACTIVE,2025-09-23,23:11:55,23:37:25,26,No,-,-,-,5e55935a-9f87-4cf9-bb38-e7ef8af66319,IMA E06,2025-10-01 03:24:31.74892+00
INACTIVE,2025-09-18,00:00:00,06:02:26,362,No,-,-,-,5e77044d-7800-4c9e-b9f5-9c646dcc6c7a,IMA T19,2025-10-01 03:24:22.877579+00
INACTIVE,2025-09-16,05:15:05,05:16:05,1,No,-,-,-,5eb5e1eb-a7f7-4479-a7a1-e98a35205893,IMA E06,2025-10-01 03:24:29.128339+00
INACTIVE,2025-09-26,15:11:01,15:22:36,12,Yes,Admin,143 TEA BREAK,-,5ecf49b6-5518-45ce-8e57-cc273d7d9808,IMA E06,2025-10-01 03:24:33.059588+00
ACTIVE,2025-09-29,16:49:15,17:04:15,15,No,-,-,-,5edab8bf-727b-4766-9bb5-3f685fcb0648,IMA E06,2025-10-01 03:24:34.339012+00
ACTIVE,2025-09-27,22:26:09,22:42:09,16,No,-,-,-,5f583eb7-3cfa-4039-ab0e-3a5219045e5e,IMA T19,2025-10-01 03:24:26.969994+00
ACTIVE,2025-09-24,02:15:18,02:17:18,2,No,-,-,-,5f5db261-ffa6-45d2-9e9e-053cccd9f73a,IMA E06,2025-10-01 03:24:31.74892+00
ACTIVE,2025-09-29,13:34:47,13:36:17,2,No,-,-,-,5f5e5bd9-4b60-4ac6-ab85-b37eb73b5448,IMA E06,2025-10-01 03:24:34.339012+00
ACTIVE,2025-09-22,15:56:25,16:00:25,4,No,-,-,-,5f8f54ac-0717-445c-9009-c5751dceb057,IMA T19,2025-10-01 03:24:25.118773+00
ACTIVE,2025-09-29,10:18:36,10:20:36,2,No,-,-,-,5fd163ec-48b4-4bb9-8b8e-d7ecb16b7791,IMA E06,2025-10-01 03:24:33.928006+00
ACTIVE,2025-09-17,15:50:39,16:10:09,20,No,-,-,-,5fe767bf-25ab-487c-81e6-f00b899fc850,IMA E06,2025-10-01 03:24:29.576452+00
INACTIVE,2025-09-29,14:55:47,14:56:47,1,No,-,-,-,5ff079dc-07b9-401c-a413-ffdf887412d4,IMA E06,2025-10-01 03:24:34.339012+00
INACTIVE,2025-09-23,14:51:53,14:54:58,3,No,-,-,-,602d07c1-2eb6-4af3-80ef-46cd30a195d9,IMA T19,2025-10-01 03:24:25.640136+00
ACTIVE,2025-09-19,01:09:06,01:21:36,12,No,-,-,-,60381a75-461d-472c-ab1c-a711548f50e1,IMA E06,2025-10-01 03:24:30.005057+00
ACTIVE,2025-09-29,17:23:07,17:47:37,24,No,-,-,-,60754219-8aef-47aa-87f4-ad373cd95281,IMA T19,2025-10-01 03:24:27.585911+00
ACTIVE,2025-09-20,21:02:48,21:13:48,11,No,-,-,-,60962bbf-eec1-44e6-8cdc-5ac01d14c7b1,IMA T19,2025-10-01 03:24:24.504481+00
INACTIVE,2025-09-30,08:56:28,08:58:44,2,Yes,Mechanical General,317 Crumpled Tag,-,60cf7267-e50b-42a3-9470-730d816e248e,IMA T19,2025-10-01 03:24:28.198188+00
ACTIVE,2025-09-15,23:06:09,23:27:09,21,No,-,-,-,60fd2014-333e-44c1-8eb5-e43a02f7ba42,IMA T19,2025-10-01 03:24:22.074365+00
ACTIVE,2025-09-15,11:35:01,11:39:31,4,No,-,-,-,61586b05-a4e0-42f8-9576-940a60f2b9d3,IMA E06,2025-10-01 03:24:28.642092+00
ACTIVE,2025-09-16,00:23:45,00:24:45,1,No,-,-,-,616408ae-9078-441a-b4dd-1609116000d6,IMA E06,2025-10-01 03:24:28.642092+00
ACTIVE,2025-09-20,06:09:29,06:59:29,50,No,-,-,-,6174acca-54a6-49c2-8918-74809df3993c,IMA T19,2025-10-01 03:24:24.504481+00
ACTIVE,2025-09-22,08:10:45,08:13:15,2,No,-,-,-,6186bfb6-f66d-4371-98e1-0a119d15b66c,IMA E06,2025-10-01 03:24:30.866611+00
INACTIVE,2025-09-17,18:39:24,18:41:25,2,No,-,-,-,61963050-06d2-4ff7-b211-0a27558a0522,IMA E06,2025-10-01 03:24:29.576452+00
ACTIVE,2025-09-24,07:30:24,07:31:54,2,No,-,-,-,61a0007f-30c9-493a-b008-d4dd11872989,IMA E06,2025-10-01 03:24:32.188922+00
ACTIVE,2025-09-23,13:24:26,13:52:56,28,No,-,-,-,61e1c2dc-d7f4-4a5b-bc01-8d43ab48c161,IMA T19,2025-10-01 03:24:25.640136+00
ACTIVE,2025-09-26,20:40:27,20:54:57,14,No,-,-,-,61efa84b-9c8e-4708-ab9f-1d5e5f7a875f,IMA E06,2025-10-01 03:24:33.059588+00
ACTIVE,2025-09-16,14:10:42,14:15:42,5,No,-,-,-,61efeb18-d928-4b63-a160-99eae0dfa3ba,IMA T19,2025-10-01 03:24:22.877579+00
ACTIVE,2025-09-20,15:57:44,16:16:44,19,No,-,-,-,620eb92c-a4b2-41c7-8b7d-0275b4bcdc3e,IMA E06,2025-10-01 03:24:30.866611+00
ACTIVE,2025-09-26,20:59:08,21:09:08,10,No,-,-,-,62223edf-fd1f-4b6c-b4ee-23a9e4b5a572,IMA T19,2025-10-01 03:24:26.969994+00
ACTIVE,2025-09-25,06:10:08,06:21:38,12,No,-,-,-,623a1c79-343b-4298-b071-31528f55969b,IMA T19,2025-10-01 03:24:26.172856+00
INACTIVE,2025-09-18,10:43:08,10:44:08,1,No,-,-,-,62673cd0-c3bf-4195-a071-8786ad3b6e51,IMA T19,2025-10-01 03:24:23.397716+00
INACTIVE,2025-09-25,18:59:59,19:01:05,1,Yes,Packaging / Material Issues,410 Damage IC at box exit unit,-,626749da-8ad8-495c-b2dd-065ff8ce03ae,IMA E06,2025-10-01 03:24:32.624437+00
ACTIVE,2025-09-25,09:31:11,09:38:41,8,No,-,-,-,62687c30-b72a-4c49-9faa-c615e30c1d80,IMA E06,2025-10-01 03:24:32.624437+00
INACTIVE,2025-09-24,19:40:36,19:42:11,2,Yes,Mechanical General,300 Envelope splicing failed,-,62aa891b-a9a3-4594-8f2d-6a2c00fb8cd7,IMA E06,2025-10-01 03:24:32.188922+00
INACTIVE,2025-09-15,22:08:01,22:13:35,6,No,-,-,-,62c2db93-17dc-474a-bbfa-fd5bf78d1e53,IMA T19,2025-10-01 03:24:22.074365+00
INACTIVE,2025-09-29,12:30:55,12:32:54,2,No,-,-,-,62c94412-1cc5-443f-83ea-65bb76cb99c4,IMA T19,2025-10-01 03:24:27.585911+00
ACTIVE,2025-09-29,09:15:14,09:17:14,2,No,-,-,-,62e0f479-c08e-48bc-bf9c-cb380bb401bd,IMA E06,2025-10-01 03:24:33.928006+00
ACTIVE,2025-09-20,21:00:18,21:02:18,2,No,-,-,-,62eea13c-a3a7-4bfe-a08c-3896b547dd66,IMA T19,2025-10-01 03:24:24.504481+00
ACTIVE,2025-09-20,10:27:53,10:28:53,1,No,-,-,-,63143524-ea95-46e5-85ab-e779eeb04fd3,IMA T19,2025-10-01 03:24:24.504481+00
ACTIVE,2025-09-22,06:38:06,06:45:06,7,No,-,-,-,63272a9b-18e9-4961-b38a-13ae30ae2840,IMA E06,2025-10-01 03:24:30.866611+00
INACTIVE,2025-09-22,19:49:10,19:50:13,1,No,-,-,-,633a52f3-f81e-42b9-afac-2e26f7182d54,IMA T19,2025-10-01 03:24:25.118773+00
ACTIVE,2025-09-17,00:00:00,08:03:47,484,No,-,-,-,635ece39-0895-4ece-b40b-73b7b92a264b,IMA T19,2025-10-01 03:24:22.877579+00
ACTIVE,2025-09-23,16:48:34,16:52:04,4,No,-,-,-,6364dd2a-7341-4430-83c0-9027d966fcb3,IMA E06,2025-10-01 03:24:31.74892+00
INACTIVE,2025-09-16,14:04:36,14:10:41,6,Yes,Admin,128 Daily CLIRT,-,6366676c-f124-43c4-8ac7-4125afef623e,IMA T19,2025-10-01 03:24:22.877579+00
INACTIVE,2025-09-23,14:12:38,14:16:29,4,No,-,-,-,6371197e-c6d7-4f0f-8d2a-dfe1aff7dd14,IMA E06,2025-10-01 03:24:31.74892+00
INACTIVE,2025-09-17,12:28:10,12:45:40,18,No,-,-,-,63df5ae1-69f4-4239-99ce-5de96fb43bec,IMA T19,2025-10-01 03:24:22.877579+00
ACTIVE,2025-09-17,15:37:51,15:39:51,2,No,-,-,-,6404712e-c6fd-4007-ae45-610de778d1fd,IMA T19,2025-10-01 03:24:22.877579+00
ACTIVE,2025-09-16,01:02:47,01:06:47,4,No,-,-,-,641394ed-f499-4d7f-9215-dbca086595e6,IMA E06,2025-10-01 03:24:29.128339+00
ACTIVE,2025-09-18,15:00:47,15:04:17,4,No,-,-,-,6424ce0c-91d4-4e17-b0f1-3cef178b8ebb,IMA T19,2025-10-01 03:24:23.397716+00
ACTIVE,2025-09-26,02:16:12,02:27:12,11,No,-,-,-,643b3b64-c840-4a88-b0d5-8379a48decd2,IMA E06,2025-10-01 03:24:33.059588+00
ACTIVE,2025-09-16,10:04:26,10:47:26,43,No,-,-,-,644f9c72-c5f7-4e7f-953d-3b63d2a7d245,IMA E06,2025-10-01 03:24:29.128339+00
ACTIVE,2025-09-29,07:20:22,07:23:52,4,No,-,-,-,64586fa2-3b4a-4408-9a4e-ac7b4337fcfd,IMA T19,2025-10-01 03:24:27.585911+00
ACTIVE,2025-09-25,12:53:20,13:01:20,8,No,-,-,-,64697c6e-319f-4565-a674-baf1eb4684f6,IMA T19,2025-10-01 03:24:26.172856+00
ACTIVE,2025-09-29,14:21:02,14:25:02,4,No,-,-,-,646a2c0d-a351-4239-a808-5aeef09c4887,IMA T19,2025-10-01 03:24:27.585911+00
ACTIVE,2025-09-22,19:28:05,19:48:35,20,No,-,-,-,648f1a16-ce9a-4a8b-83e4-7c8d497542d5,IMA T19,2025-10-01 03:24:25.118773+00
INACTIVE,2025-09-15,22:23:02,00:00:00,97,No,-,-,-,64b7ddc9-32e8-4508-94c0-799cf356b799,IMA E06,2025-10-01 03:24:28.642092+00
ACTIVE,2025-09-27,07:41:10,08:43:10,62,No,-,-,-,64d02146-de4d-4e1f-b0fb-f530030fba9c,IMA T19,2025-10-01 03:24:26.969994+00
ACTIVE,2025-09-18,18:42:57,19:18:57,36,No,-,-,-,64d47c01-0632-43fe-8595-21a8b60edfe1,IMA T19,2025-10-01 03:24:23.397716+00
ACTIVE,2025-09-18,13:11:25,13:12:55,2,No,-,-,-,64e4a342-7058-4f2e-a8c4-f2fa960afeb1,IMA T19,2025-10-01 03:24:23.397716+00
INACTIVE,2025-09-30,14:34:23,14:38:55,5,Yes,Admin,128 Daily CLIRT,-,650a0732-b2ca-4453-8190-19c0913d2cac,IMA T19,2025-10-01 03:24:28.198188+00
ACTIVE,2025-09-18,10:28:39,10:30:09,2,No,-,-,-,65253a36-5dd4-4a45-97aa-f113f7b98bb7,IMA E06,2025-10-01 03:24:29.576452+00
INACTIVE,2025-09-29,06:43:36,06:46:30,3,Yes,Packaging / Material Issues,310 Tea bag Falling,-,655811c1-08a1-4023-9396-f0201c292102,IMA T19,2025-10-01 03:24:27.585911+00
INACTIVE,2025-09-30,06:08:55,06:11:00,2,No,-,-,-,6570fc45-e7c0-4e28-ad52-de3046d39b0f,IMA T19,2025-10-01 03:24:28.198188+00
INACTIVE,2025-09-20,22:20:54,22:22:26,2,Yes,Packaging / Material Issues,310 Tea bag Falling,-,658062c2-25ce-4502-af98-057213758e44,IMA E06,2025-10-01 03:24:30.866611+00
ACTIVE,2025-09-20,22:28:53,22:29:53,1,No,-,-,-,658f7fa5-0e34-4805-a504-3dca480dde81,IMA T19,2025-10-01 03:24:24.504481+00
INACTIVE,2025-09-25,18:27:30,18:29:13,2,Yes,-,-,-,6592ead9-104b-42fa-b969-b9b5c0826f14,IMA E06,2025-10-01 03:24:32.624437+00
INACTIVE,2025-09-29,17:47:59,17:50:05,2,Yes,-,-,-,65a673a0-d065-40ac-b378-03534878673c,IMA T19,2025-10-01 03:24:27.585911+00
ACTIVE,2025-09-16,10:40:19,10:41:49,2,No,-,-,-,65d7dda5-b3a1-4fba-99c9-a6f8d3923803,IMA T19,2025-10-01 03:24:22.074365+00
ACTIVE,2025-09-29,18:08:13,18:10:43,2,No,-,-,-,65e3ea0d-aae0-4a68-a676-83d1a016f6c2,IMA T19,2025-10-01 03:24:27.585911+00
ACTIVE,2025-09-15,18:35:09,18:59:39,24,No,-,-,-,66088c4a-309e-4381-a3d9-e0abeb08332a,IMA T19,2025-10-01 03:24:22.074365+00
INACTIVE,2025-09-23,00:00:00,06:03:26,363,Yes,Admin,128 Daily CLIRT,-,660d6739-89ab-4a07-b695-fa93fcdf2dd4,IMA T19,2025-10-01 03:24:25.118773+00
INACTIVE,2025-09-19,23:28:17,00:00:00,32,No,-,-,-,66541926-3441-495e-b90c-ece0187c1ad7,IMA T19,2025-10-01 03:24:24.504481+00
